scorer,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000
bodyparts,Focinho,Focinho,Focinho,OrelhaE,OrelhaE,OrelhaE,OrelhaD,OrelhaD,OrelhaD,Centro,Centro,Centro,Rabo,Rabo,Rabo
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
4865,182.25625610351562,822.8335571289062,0.9982012510299683,221.11085510253906,819.0922241210938,0.9999486207962036,200.63722229003906,784.3195190429688,0.9999674558639526,260.8768005371094,791.546630859375,0.9998384714126587,323.3456726074219,794.5425415039062,0.999994158744812
4866,192.03436279296875,837.4183349609375,0.9991614818572998,228.4939727783203,819.0922241210938,0.9997596144676208,200.7940216064453,785.2525024414062,0.9999122619628906,265.9596862792969,787.5940551757812,0.9997881054878235,323.4806823730469,790.8919067382812,0.9999978542327881
4867,192.91348266601562,841.0653076171875,0.999873161315918,233.62388610839844,819.0922241210938,0.9997813105583191,205.8361053466797,788.7562255859375,0.9999524354934692,268.5318603515625,787.5940551757812,0.9999198913574219,325.13232421875,789.4593505859375,0.999998927116394
4868,192.91348266601562,841.0653076171875,0.9999682903289795,240.53150939941406,819.0922241210938,0.9967936873435974,205.9185028076172,788.7562255859375,0.9999508857727051,269.1238708496094,787.5940551757812,0.9999183416366577,325.4780578613281,789.4593505859375,0.9999984502792358
4869,192.91348266601562,841.0653076171875,0.9999798536300659,240.53150939941406,820.3576049804688,0.9996758699417114,207.58441162109375,788.7562255859375,0.999915599822998,271.5365905761719,787.680908203125,0.9999872446060181,326.3576354980469,789.4593505859375,0.9999969005584717
4870,191.68112182617188,833.1810913085938,0.9999103546142578,240.53150939941406,820.3576049804688,0.9997523427009583,218.84768676757812,788.1752319335938,0.999974250793457,274.2503662109375,791.6101684570312,0.999993085861206,329.15863037109375,790.2628173828125,0.9999938011169434
4871,183.74612426757812,812.9964599609375,0.9999849796295166,231.72552490234375,820.3576049804688,0.9999740123748779,223.8633575439453,782.0559692382812,0.9999740123748779,274.2503662109375,795.299560546875,0.9999685287475586,329.3193664550781,791.8731079101562,0.9999803304672241
4872,180.14987182617188,794.651123046875,0.9999961853027344,219.00473022460938,818.7575073242188,0.9999951124191284,224.36561584472656,777.3005981445312,0.9999865293502808,274.2503662109375,796.3695678710938,0.999982476234436,329.3193664550781,793.9224243164062,0.9999431371688843
4873,180.14987182617188,794.6400756835938,0.9999961853027344,219.00401306152344,818.7574462890625,0.9999951124191284,224.94190979003906,777.2979736328125,0.9999864101409912,274.24761962890625,796.3815307617188,0.999982476234436,329.15863037109375,793.927978515625,0.9999432563781738
4874,180.14987182617188,774.5030517578125,0.9999995231628418,208.4114990234375,807.3544921875,0.9999886751174927,224.94537353515625,770.0037841796875,0.9999911785125732,269.0379638671875,796.3815307617188,0.9998441934585571,328.522705078125,797.40966796875,0.9999836683273315
4875,182.84376525878906,751.960693359375,0.9999982118606567,195.45401000976562,793.9820556640625,0.9999909400939941,225.00238037109375,761.5487060546875,0.9999866485595703,263.1438903808594,796.3695678710938,0.9999570846557617,322.90997314453125,800.3160400390625,0.9999922513961792
4876,191.5390167236328,707.7636108398438,0.9999991655349731,190.60540771484375,759.818115234375,0.9999816417694092,226.0863800048828,738.6576538085938,0.9999985694885254,248.73133850097656,784.9953002929688,0.9999630451202393,309.68603515625,808.3479614257812,0.9999959468841553
4877,196.86221313476562,680.3807373046875,0.9999984502792358,187.67514038085938,732.9390258789062,0.9999630451202393,226.0863800048828,721.359130859375,0.9999984502792358,238.57911682128906,777.9782104492188,0.9997158646583557,300.885498046875,808.4500122070312,0.9999871253967285
4878,196.86407470703125,680.3709106445312,0.9999984502792358,187.67396545410156,732.9354248046875,0.9999628067016602,226.0863800048828,721.3585815429688,0.9999984502792358,238.55809020996094,777.947265625,0.9997209906578064,300.80633544921875,808.4500122070312,0.9999867677688599
4879,196.86407470703125,660.3970947265625,0.9999994039535522,183.61720275878906,708.7825927734375,0.999993085861206,222.5671844482422,701.1360473632812,0.9999643564224243,228.792236328125,760.7696533203125,0.9999812841415405,283.6804504394531,808.4500122070312,0.9999871253967285
4880,196.86221313476562,643.4436645507812,0.9999994039535522,181.87701416015625,694.5247802734375,0.9999947547912598,221.2085723876953,685.6483764648438,0.9999582767486572,222.4449462890625,749.6419677734375,0.9998918771743774,262.7125244140625,807.5534057617188,0.9999912977218628
4881,193.72950744628906,628.6798095703125,0.9999996423721313,176.83436584472656,677.377197265625,0.9999980926513672,219.29995727539062,670.6105346679688,0.9999822378158569,211.58680725097656,738.8021850585938,0.9999963045120239,238.01759338378906,803.2439575195312,0.9999417066574097
4882,191.96739196777344,612.2955322265625,0.9999988079071045,171.22525024414062,663.5405883789062,0.9999843835830688,216.81219482421875,659.1574096679688,0.9999979734420776,199.30462646484375,723.3739013671875,0.9999940395355225,212.27755737304688,791.8820190429688,0.9999918937683105
4883,189.021728515625,600.3720703125,0.9999855756759644,169.2915802001953,647.2228393554688,0.9999847412109375,211.9725799560547,645.3037719726562,0.9999986886978149,192.62913513183594,710.0845336914062,0.9999938011169434,197.59085083007812,779.9591064453125,0.9999946355819702
4884,187.98818969726562,587.2755737304688,0.9999692440032959,169.2915802001953,637.8206787109375,0.9999526739120483,211.9725799560547,637.2662963867188,0.9999923706054688,192.62913513183594,699.49072265625,0.9998842477798462,191.11451721191406,767.6906127929688,0.999970555305481
4885,187.98818969726562,575.9388427734375,0.999987006187439,169.2915802001953,627.3639526367188,0.9999790191650391,211.9725799560547,624.4152221679688,0.9999974966049194,192.62913513183594,688.54296875,0.9999480247497559,191.11451721191406,757.8764038085938,0.999994158744812
4886,187.98818969726562,565.8060913085938,0.9999958276748657,171.086181640625,616.8552856445312,0.999977707862854,215.3374481201172,614.4895629882812,0.9999974966049194,192.9249725341797,675.6045532226562,0.9999921321868896,190.92535400390625,745.7803344726562,0.999972939491272
4887,191.24876403808594,558.2786254882812,0.9999892711639404,172.89024353027344,610.6217041015625,0.9999831914901733,219.50033569335938,608.4138793945312,0.9999899864196777,193.65000915527344,668.7194213867188,0.999988317489624,189.0942840576172,735.210693359375,0.9999959468841553
4888,191.24876403808594,550.7505493164062,0.9999994039535522,172.89024353027344,603.3338623046875,0.9999662637710571,219.50033569335938,601.6517333984375,0.9999526739120483,193.65000915527344,659.6400756835938,0.9999940395355225,187.67379760742188,725.6797485351562,0.9999935626983643
4889,191.24876403808594,540.4661254882812,0.9999946355819702,172.89024353027344,595.0711669921875,0.999980092048645,219.50033569335938,590.0556640625,0.999961256980896,193.65000915527344,648.1951904296875,0.9999862909317017,178.54360961914062,712.8477172851562,0.9999899864196777
4890,188.90512084960938,531.685791015625,0.9999980926513672,171.24359130859375,584.1022338867188,0.9999741315841675,216.09786987304688,580.754150390625,0.9999967813491821,188.63645935058594,641.0211181640625,0.9999732971191406,168.69451904296875,704.1898803710938,0.999975323677063
4891,188.90512084960938,519.4750366210938,0.9999890327453613,169.21505737304688,570.57275390625,0.9999735355377197,215.1243896484375,568.7359619140625,0.9999949932098389,184.130126953125,628.17919921875,0.9999921321868896,165.91390991210938,694.2323608398438,0.9999954700469971
4892,188.90512084960938,511.1230773925781,0.9999853372573853,169.21388244628906,561.6592407226562,0.9999727010726929,215.1243896484375,560.4655151367188,0.9999957084655762,183.01637268066406,620.8333129882812,0.9999352693557739,165.9102020263672,685.4034423828125,0.9999945163726807
4893,193.7837371826172,505.8143005371094,0.9999959468841553,169.21388244628906,554.7532958984375,0.9999431371688843,215.1243896484375,558.0433349609375,0.999992847442627,183.01637268066406,615.6087646484375,0.9999741315841675,165.9102020263672,680.2666625976562,0.9999891519546509
4894,193.7862091064453,505.80902099609375,0.9999959468841553,169.21505737304688,554.74951171875,0.9999428987503052,215.1269073486328,558.0433349609375,0.999992847442627,184.130126953125,615.6022338867188,0.9999740123748779,165.9102020263672,680.2652587890625,0.9999891519546509
4895,204.234130859375,505.80902099609375,0.999991774559021,174.58547973632812,550.21337890625,0.9999834299087524,218.8218536376953,558.0433349609375,0.9999449253082275,185.58486938476562,610.8955078125,0.9999849796295166,165.9102020263672,673.5724487304688,0.9999940395355225
4896,220.50389099121094,505.80902099609375,0.9999474287033081,182.870849609375,542.3462524414062,0.9999347925186157,222.7061309814453,558.0433349609375,0.9999855756759644,185.58486938476562,601.4915771484375,0.9999501705169678,164.5082244873047,664.0984497070312,0.9999960660934448
4897,236.92263793945312,505.1261291503906,0.9999788999557495,193.1591033935547,537.558349609375,0.9999876022338867,228.86607360839844,558.0433349609375,0.9999988079071045,185.85287475585938,597.54248046875,0.9999910593032837,157.23269653320312,657.4974365234375,0.9999822378158569
4898,251.72137451171875,505.1261291503906,0.9999825954437256,202.2550506591797,528.4274291992188,0.9999655485153198,234.00230407714844,557.060791015625,0.9999158382415771,186.82449340820312,591.7290649414062,0.9999613761901855,152.3990478515625,652.9675903320312,0.9999563694000244
4899,263.0345764160156,504.36700439453125,0.9999904632568359,211.9134063720703,521.74755859375,0.9999767541885376,241.97740173339844,553.0015869140625,0.9999865293502808,187.90914916992188,582.50439453125,0.9999793767929077,152.3990478515625,646.6911010742188,0.9999938011169434
4900,274.19195556640625,496.0596923828125,0.9999986886978149,222.70986938476562,512.6533813476562,0.9999727010726929,251.51319885253906,544.2537231445312,0.9999736547470093,193.67510986328125,571.822265625,0.9999833106994629,152.3990478515625,636.2279052734375,0.9999898672103882
4901,285.7579345703125,486.63763427734375,0.9999974966049194,232.43716430664062,502.31756591796875,0.9999871253967285,260.6562805175781,535.6181030273438,0.9999978542327881,200.0186767578125,561.4218139648438,0.9999847412109375,152.3995819091797,623.1749267578125,0.9999884366989136
4902,294.6495056152344,484.65380859375,0.9999990463256836,240.03123474121094,493.6222229003906,0.9999779462814331,266.37713623046875,531.4937744140625,0.9999778270721436,205.7764434814453,552.2261962890625,0.9999490976333618,155.97850036621094,608.1819458007812,0.9999903440475464
4903,308.27813720703125,484.32366943359375,0.9999992847442627,251.47799682617188,487.160400390625,0.9999934434890747,272.1047058105469,528.0997924804688,0.9999953508377075,213.69505310058594,540.71484375,0.9999650716781616,159.59437561035156,591.1134643554688,0.9999585151672363
4904,316.29888916015625,481.0780944824219,0.999998927116394,261.1500244140625,479.8437805175781,0.9999769926071167,282.1012268066406,523.1792602539062,0.999943733215332,223.29763793945312,529.6260375976562,0.9999903440475464,166.4341583251953,574.6304321289062,0.9999767541885376
4905,326.15716552734375,476.1778564453125,0.9999874830245972,267.50335693359375,473.27984619140625,0.999893069267273,288.8875427246094,517.03271484375,0.9999876022338867,230.18275451660156,518.1082153320312,0.9999898672103882,167.0234832763672,553.6410522460938,0.9999363422393799
4906,334.94793701171875,469.4411315917969,0.9999901056289673,278.18572998046875,468.10870361328125,0.9999940395355225,293.93408203125,509.7303771972656,0.9999978542327881,233.3713836669922,507.39202880859375,0.9999532699584961,168.36573791503906,540.1646118164062,0.9999905824661255
4907,346.40423583984375,465.5455017089844,0.9999957084655762,289.5868225097656,460.094970703125,0.9999814033508301,304.0426940917969,503.5274658203125,0.9999955892562866,239.67745971679688,497.9728088378906,0.9999929666519165,169.46339416503906,533.9711303710938,0.9999862909317017
4908,357.2626647949219,463.41363525390625,0.9999923706054688,301.3649597167969,452.90350341796875,0.999995231628418,313.0877990722656,498.1779479980469,0.9999971389770508,249.20523071289062,490.595703125,0.9999393224716187,173.71435546875,529.3787841796875,0.9999843835830688
4909,362.2287292480469,459.84942626953125,0.9998065829277039,311.0350341796875,446.9700927734375,0.9999921321868896,319.123291015625,491.3786926269531,0.9999568462371826,252.43386840820312,484.13818359375,0.9999833106994629,181.061279296875,519.421630859375,0.999994158744812
4910,362.6930236816406,459.8441467285156,0.9998040795326233,311.0604248046875,446.9560852050781,0.9999926090240479,319.1351318359375,491.3755798339844,0.9999573230743408,252.43795776367188,484.1371154785156,0.9999833106994629,181.06344604492188,519.4161987304688,0.999994158744812
4911,362.70733642578125,458.8701171875,0.9998905658721924,312.3789978027344,444.38275146484375,0.999963641166687,319.981201171875,491.27392578125,0.999991774559021,255.319091796875,482.7441101074219,0.9999927282333374,189.6855926513672,513.9676513671875,0.9999903440475464
4912,362.7166748046875,457.3238220214844,0.9999240636825562,312.3789978027344,441.9876708984375,0.9999773502349854,319.981201171875,487.2076721191406,0.9999929666519165,255.98040771484375,482.22900390625,0.9999752044677734,192.4999542236328,513.8421020507812,0.9999897480010986
4913,363.0547790527344,452.4669189453125,0.9999810457229614,312.3789978027344,439.2559814453125,0.9999898672103882,319.981201171875,486.980712890625,0.9999967813491821,255.98245239257812,482.2283935546875,0.9999896287918091,192.49998474121094,513.6245727539062,0.9999949932098389
4914,363.0547790527344,450.81866455078125,0.9999717473983765,312.0968322753906,437.6744384765625,0.9999926090240479,319.30963134765625,484.19091796875,0.9999926090240479,255.98040771484375,482.2283935546875,0.9999909400939941,192.89892578125,513.6245727539062,0.9999954700469971
4915,362.70733642578125,450.80035400390625,0.9999707937240601,312.0829772949219,437.6510925292969,0.9999926090240479,319.3061828613281,484.1881103515625,0.9999926090240479,255.98040771484375,482.22900390625,0.9999909400939941,192.49998474121094,513.9676513671875,0.9999954700469971
4916,354.82427978515625,446.2071533203125,0.9999886751174927,299.9078063964844,436.735595703125,0.9999960660934448,313.36309814453125,482.30035400390625,0.9999983310699463,252.95936584472656,484.96685791015625,0.9999887943267822,192.49998474121094,515.8453369140625,0.9999980926513672
4917,339.0679016113281,434.9018859863281,0.9999990463256836,284.0010070800781,436.488037109375,0.9999874830245972,307.8007507324219,478.0285339355469,0.9999943971633911,249.65408325195312,485.9141845703125,0.9999303817749023,192.89892578125,522.1978759765625,0.9999837875366211
4918,324.96124267578125,424.0812683105469,0.9999986886978149,272.30914306640625,435.6314392089844,0.9999738931655884,303.1860046386719,469.0918273925781,0.9999921321868896,246.73728942871094,485.9141845703125,0.9999762773513794,192.89892578125,526.087646484375,0.9999631643295288
4919,313.0349426269531,414.7386779785156,0.9999905824661255,266.5809631347656,430.3483581542969,0.9999332427978516,300.40264892578125,460.994384765625,0.9999673366546631,246.5519561767578,485.9141845703125,0.9999896287918091,192.9183807373047,526.7036743164062,0.9999626874923706
4920,306.2127990722656,402.9486083984375,0.9999996423721313,260.41656494140625,423.80975341796875,0.9999887943267822,293.87396240234375,450.4840393066406,0.9999983310699463,243.07444763183594,482.6727294921875,0.9999920129776001,193.2025909423828,526.7036743164062,0.99998939037323
4921,306.2127990722656,390.2015075683594,0.9999982118606567,260.41656494140625,412.39581298828125,0.999992847442627,293.87396240234375,436.518798828125,0.9999991655349731,243.07444763183594,476.0150451660156,0.9999277591705322,193.4612579345703,526.087646484375,0.9999878406524658
4922,306.2127990722656,373.35076904296875,0.9999995231628418,260.41656494140625,394.0335388183594,0.9999886751174927,293.87396240234375,418.1907043457031,0.9999986886978149,243.07444763183594,456.7312927246094,0.9999659061431885,196.1387481689453,522.1660766601562,0.9999890327453613
4923,309.0447082519531,351.57269287109375,0.9999986886978149,267.4381408691406,374.3345031738281,0.9999829530715942,300.58502197265625,397.9128112792969,0.9999501705169678,247.8002471923828,441.4990539550781,0.9999667406082153,203.05520629882812,508.5708312988281,0.9999229907989502
4924,314.84130859375,331.99603271484375,0.9999780654907227,272.9460754394531,354.9147644042969,0.9999562501907349,307.5443420410156,376.7596435546875,0.9999922513961792,253.93728637695312,419.181884765625,0.9999877214431763,205.576416015625,486.4653015136719,0.999925971031189
4925,323.3716735839844,310.0005187988281,0.9999995231628418,281.0170593261719,334.1231689453125,0.9999234676361084,314.79766845703125,356.60101318359375,0.9999902248382568,262.47296142578125,397.192138671875,0.9999792575836182,208.7195587158203,459.10504150390625,0.9999796152114868
4926,333.2310485839844,289.30438232421875,0.9999982118606567,288.4415588378906,317.4734191894531,0.9999895095825195,322.83477783203125,340.0771484375,0.9999991655349731,266.3499755859375,383.3380432128906,0.9999692440032959,213.15280151367188,443.7467346191406,0.9999880790710449
4927,340.0335388183594,272.1098327636719,0.9999988079071045,294.5247497558594,301.10198974609375,0.9999808073043823,328.41033935546875,326.087890625,0.9999938011169434,273.7833557128906,369.56787109375,0.999988317489624,226.35223388671875,434.9344177246094,0.9999970197677612
4928,344.6583557128906,255.17141723632812,0.9999805688858032,298.9752502441406,287.082763671875,0.9999370574951172,334.2150573730469,312.6392517089844,0.9999507665634155,280.4156799316406,356.6866760253906,0.9999662637710571,236.60682678222656,425.75701904296875,0.9998314380645752
4929,348.45074462890625,239.17868041992188,0.9999873638153076,307.634765625,271.0158386230469,0.999993085861206,341.0987854003906,295.8995056152344,0.9999961853027344,289.0038757324219,341.1827392578125,0.999988317489624,247.25091552734375,408.2430419921875,0.9999544620513916
4930,354.1097412109375,218.83685302734375,0.9999940395355225,311.3934326171875,253.3360137939453,0.9999749660491943,348.7133483886719,276.13568115234375,0.9999954700469971,300.2193603515625,322.309326171875,0.9999790191650391,259.94622802734375,388.3275146484375,0.9999938011169434
4931,354.11151123046875,218.8346405029297,0.9999940395355225,311.3936767578125,253.33590698242188,0.9999748468399048,348.72393798828125,276.13128662109375,0.9999954700469971,300.22332763671875,322.30755615234375,0.9999790191650391,259.94622802734375,388.32611083984375,0.9999938011169434
4932,362.19482421875,200.54693603515625,0.9999923706054688,318.7895812988281,236.0242462158203,0.9999830722808838,355.91473388671875,258.0401916503906,0.9999988079071045,307.68194580078125,301.0459899902344,0.999970555305481,259.94622802734375,369.5975036621094,0.999996542930603
4933,372.55029296875,186.64585876464844,0.9999921321868896,326.4065246582031,219.4661407470703,0.9999852180480957,362.9176940917969,242.4702606201172,0.9999942779541016,310.8074035644531,280.42584228515625,0.9999905824661255,259.94622802734375,340.3713073730469,0.9999362230300903
4934,379.7219543457031,170.25453186035156,0.999975323677063,338.7540588378906,202.2554473876953,0.9999880790710449,371.9707336425781,228.09786987304688,0.999998927116394,315.4318542480469,260.2374572753906,0.9999948740005493,260.3380126953125,318.52606201171875,0.9999698400497437
4935,386.8360595703125,150.5521240234375,0.9999986886978149,344.53125,184.72201538085938,0.9999508857727051,378.96673583984375,209.6370391845703,0.9999853372573853,322.7979736328125,245.93833923339844,0.9999886751174927,268.18939208984375,305.6900939941406,0.9999915361404419
4936,396.6252136230469,136.51495361328125,0.999990701675415,349.4332275390625,168.98963928222656,0.9999294281005859,386.4883117675781,191.79129028320312,0.9999853372573853,330.8632507324219,232.08590698242188,0.999869704246521,278.8113708496094,292.65032958984375,0.9999947547912598
4937,401.2651672363281,122.40184783935547,0.9999947547912598,356.0592041015625,158.0358428955078,0.9999908208847046,395.62249755859375,179.44155883789062,0.9999936819076538,341.0375061035156,216.54049682617188,0.9999693632125854,290.4028015136719,278.9501953125,0.9999898672103882
4938,401.2651672363281,118.5665054321289,0.9999964237213135,356.0592041015625,156.98020935058594,0.9999920129776001,395.9407958984375,175.47100830078125,0.9999732971191406,346.3349609375,210.70591735839844,0.9999926090240479,297.36004638671875,266.5260925292969,0.9998786449432373
4939,401.2651672363281,118.5050048828125,0.9999972581863403,356.0592041015625,156.98020935058594,0.9999741315841675,395.9407958984375,175.47100830078125,0.999984860420227,346.3349609375,207.53668212890625,0.9999518394470215,297.36004638671875,256.6015930175781,0.9999874830245972
4940,392.3699951171875,117.25812530517578,0.9999948740005493,352.9052734375,156.98020935058594,0.9999902248382568,395.9407958984375,174.23043823242188,0.9999693632125854,346.3349609375,207.53668212890625,0.9999732971191406,297.36004638671875,250.55955505371094,0.9999446868896484
4941,373.108642578125,117.25812530517578,0.9999992847442627,340.3214416503906,160.25735473632812,0.9998812675476074,388.2978515625,175.47100830078125,0.9999896287918091,341.4474182128906,207.25999450683594,0.9998878240585327,291.4176025390625,250.2197265625,0.9999951124191284
4942,358.1020202636719,117.25812530517578,0.9999994039535522,328.7952880859375,160.4039306640625,0.9998922348022461,379.4293212890625,174.11082458496094,0.9998218417167664,333.1573791503906,207.25999450683594,0.9999731779098511,290.17437744140625,250.2197265625,0.9999898672103882
4943,348.28570556640625,117.25812530517578,0.9999957084655762,320.5036315917969,163.41390991210938,0.9998471736907959,370.7837829589844,173.84002685546875,0.9998806715011597,329.4144287109375,206.8389434814453,0.9999285936355591,289.65155029296875,250.2197265625,0.999996542930603
4944,331.6645202636719,115.8782958984375,0.9999991655349731,315.2458801269531,165.33592224121094,0.9999152421951294,366.39984130859375,171.1092071533203,0.9997206330299377,327.9124450683594,207.2363739013672,0.9999865293502808,286.5525207519531,251.26527404785156,0.9999719858169556
4945,317.7417297363281,115.8782958984375,0.9999980926513672,304.22198486328125,168.8258514404297,0.9995458722114563,355.2724304199219,167.5139923095703,0.9992528557777405,323.8246154785156,207.23394775390625,0.9999716281890869,285.65325927734375,253.228515625,0.999933123588562
4946,301.1362609863281,115.57914733886719,0.9999986886978149,292.48345947265625,168.8258514404297,0.9996289014816284,346.4217224121094,161.48719787597656,0.9992480874061584,320.4366455078125,207.2363739013672,0.999982476234436,285.65325927734375,254.2198944091797,0.9999735355377197
4947,301.1358337402344,115.18067932128906,0.9999986886978149,292.4808654785156,170.01097106933594,0.9996287822723389,346.41802978515625,161.48533630371094,0.9992503523826599,320.4361877441406,207.2363739013672,0.999982476234436,285.65325927734375,254.22007751464844,0.9999734163284302
4948,287.0096435546875,115.18067932128906,0.9999982118606567,286.14459228515625,170.0118865966797,0.9998220801353455,334.53594970703125,155.54234313964844,0.9994839429855347,318.5626220703125,207.7675323486328,0.9999704360961914,287.2343444824219,254.79624938964844,0.9999852180480957
4949,269.6393127441406,113.9478530883789,0.9999992847442627,280.5019836425781,170.01097106933594,0.9993515610694885,322.7622985839844,153.75379943847656,0.9997056126594543,318.5626220703125,207.7675323486328,0.9999818801879883,289.1375732421875,254.8659210205078,0.999996542930603
4950,264.64215087890625,113.90116119384766,0.9999984502792358,276.38653564453125,168.7222137451172,0.9997497200965881,319.3002624511719,148.046875,0.9988815188407898,318.5626220703125,207.7675323486328,0.9999688863754272,291.8921203613281,254.90582275390625,0.9999960660934448
4951,260.51873779296875,112.99132537841797,0.9999995231628418,269.8567199707031,168.60903930664062,0.9997544884681702,314.078857421875,146.4280242919922,0.9997026324272156,318.9051208496094,202.22315979003906,0.9998291730880737,293.7104797363281,254.90582275390625,0.9999934434890747
4952,260.4842224121094,112.95232391357422,0.9999995231628418,269.8481140136719,165.17710876464844,0.9997567534446716,314.0679016113281,146.42413330078125,0.9997115731239319,318.9051208496094,202.21630859375,0.9998302459716797,293.75482177734375,254.8659210205078,0.9999936819076538
4953,256.9814453125,109.77577209472656,0.9999966621398926,268.8897399902344,162.890625,0.9995887875556946,307.0924377441406,145.86807250976562,0.9993085861206055,318.9051208496094,199.4095001220703,0.9999655485153198,296.4273986816406,253.86097717285156,0.9999779462814331
4954,248.9524688720703,106.65595245361328,0.9999830722808838,262.54229736328125,163.0626983642578,0.9991810917854309,302.2830810546875,143.7901611328125,0.9968491196632385,317.9719543457031,196.0939483642578,0.9999275207519531,301.1536560058594,252.06625366210938,0.9998992681503296
4955,241.51991271972656,105.72595977783203,0.9999979734420776,254.02859497070312,163.0626983642578,0.9997678399085999,294.656005859375,143.7237091064453,0.9969300627708435,316.36083984375,192.96575927734375,0.9998788833618164,301.1536560058594,249.79246520996094,0.9999350309371948
4956,237.1996612548828,105.59502410888672,0.9999988079071045,248.83786010742188,163.0626983642578,0.9997805953025818,288.5696716308594,142.13157653808594,0.9892129302024841,313.86260986328125,192.83123779296875,0.9998816251754761,301.1536560058594,247.82467651367188,0.9997410178184509
4957,231.32383728027344,105.59502410888672,0.9999903440475464,247.28028869628906,163.0626983642578,0.998607337474823,286.64837646484375,142.13157653808594,0.9565260410308838,312.78961181640625,192.83123779296875,0.9998624324798584,300.4146728515625,245.00587463378906,0.9998695850372314
4958,231.32383728027344,105.72595977783203,0.9999969005584717,247.28028869628906,163.4864501953125,0.9999697208404541,286.64837646484375,142.13157653808594,0.9949394464492798,310.87396240234375,192.83123779296875,0.9999617338180542,297.55059814453125,245.00587463378906,0.9995337724685669
4959,231.32383728027344,106.42030334472656,0.9999902248382568,247.28028869628906,168.03822326660156,0.9995502829551697,286.64837646484375,142.13157653808594,0.93773353099823,310.5631408691406,193.6342010498047,0.9999241828918457,295.99365234375,245.00587463378906,0.9999240636825562
4960,238.23385620117188,113.54685974121094,0.9999964237213135,248.92137145996094,169.86573791503906,0.9992771744728088,290.7669677734375,148.701416015625,0.6377862095832825,310.3500671386719,196.85403442382812,0.9994277358055115,292.99481201171875,249.3555908203125,0.9986639022827148
4961,243.31126403808594,121.22488403320312,0.999996542930603,254.58636474609375,170.1007080078125,0.9989676475524902,294.6778564453125,159.59217834472656,0.936731219291687,310.23614501953125,202.3235626220703,0.967695415019989,292.55218505859375,253.13070678710938,0.9991552829742432
4962,251.77072143554688,124.32681274414062,0.9999659061431885,265.15667724609375,179.84524536132812,0.9993058443069458,296.6248474121094,164.39541625976562,0.7801119685173035,310.201171875,205.59214782714844,0.9905372262001038,288.10400390625,253.616943359375,0.9997742772102356
4963,252.58876037597656,135.15670776367188,0.9999943971633911,298.8567810058594,182.60226440429688,0.9933898448944092,300.3733825683594,168.2004852294922,0.6058510541915894,309.9736328125,208.50872802734375,0.9918726086616516,287.33489990234375,257.94268798828125,0.9999699592590332
4964,256.24810791015625,142.254150390625,0.9995868802070618,298.8567810058594,182.60226440429688,0.9956795573234558,300.3733825683594,176.4124298095703,0.9741577506065369,309.5575866699219,214.80084228515625,0.996523916721344,286.90350341796875,260.69610595703125,0.999951958656311
4965,265.58148193359375,142.3629608154297,0.9990466237068176,298.8567810058594,190.3330841064453,0.9987773299217224,304.5265808105469,180.38742065429688,0.7565209269523621,309.55181884765625,218.83499145507812,0.35983800888061523,285.3077392578125,262.0273742675781,0.999981164932251
4966,293.548828125,147.94480895996094,0.9999442100524902,273.7025146484375,191.93136596679688,0.9909058809280396,307.2806091308594,198.53428649902344,0.9979791045188904,304.8504638671875,232.39108276367188,0.7989788055419922,281.82537841796875,268.0226135253906,0.9999637603759766
4967,309.2432556152344,147.96437072753906,0.999995231628418,290.923828125,191.9319610595703,0.9997939467430115,322.97637939453125,210.41860961914062,0.9103183150291443,293.3017272949219,234.8634033203125,0.9815316200256348,277.3895568847656,273.3828125,0.9999983310699463
4968,309.26837158203125,147.96437072753906,0.9999953508377075,290.923828125,194.01625061035156,0.9997933506965637,322.9891052246094,210.42189025878906,0.9099014401435852,293.3017272949219,234.87869262695312,0.9812983274459839,277.38726806640625,273.4044494628906,0.9999983310699463
4969,339.5321350097656,169.4891357421875,0.999995231628418,290.923828125,194.01625061035156,0.9998307228088379,331.22174072265625,222.98910522460938,0.9931199550628662,293.3017272949219,242.22549438476562,0.9997642636299133,272.7424011230469,283.48211669921875,0.9999940395355225
4970,358.3072814941406,197.69683837890625,0.9999203681945801,311.85736083984375,195.1973419189453,0.9915254712104797,336.7547912597656,239.86273193359375,0.9994682669639587,296.4530944824219,247.4132537841797,0.9995083808898926,267.99591064453125,283.48211669921875,0.9999816417694092
